Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1761058917,100,,Aggregated,18.800000,18.800000,3000,3800,4500,4800,6700,8500,12000,15000,37000,44000,44000,2315,2315,3000.0,3498.7704209161857,74.4770520250313,44184.31891902583,0.0
1761058918,100,,Aggregated,21.400000,21.400000,3000,3800,4500,4800,6700,8500,12000,15000,37000,44000,44000,2325,2325,3000.0,3499.9773229208927,74.4770520250313,44184.31891902583,0.0
1761058919,100,,Aggregated,21.500000,21.500000,3000,3900,4600,4900,6700,8500,12000,15000,39000,44000,44000,2355,2355,3000.0,3529.6715715112064,74.4770520250313,44184.31891902583,0.0
1761058920,100,,Aggregated,16.400000,16.400000,3000,3900,4600,4900,6600,8500,12000,15000,39000,44000,44000,2370,2370,3000.0,3540.416901113898,74.4770520250313,44184.31891902583,0.0
1761058921,100,,Aggregated,16.500000,16.500000,3100,4000,4600,4900,6600,8400,12000,15000,39000,44000,44000,2404,2404,3100.0,3565.556892052786,74.4770520250313,44184.31891902583,0.0
1761058922,100,,Aggregated,17.100000,17.100000,3100,4000,4600,4900,6600,8400,12000,15000,39000,44000,44000,2416,2416,3100.0,3562.0996251932656,74.4770520250313,44184.31891902583,0.0
1761058923,100,,Aggregated,18.700000,18.700000,3100,3900,4600,4900,6600,8400,12000,15000,39000,44000,44000,2430,2430,3100.0,3562.2988020007365,74.4770520250313,44184.31891902583,0.0
1761058924,100,,Aggregated,18.500000,18.500000,3100,4000,4600,4900,6600,8400,12000,15000,39000,44000,44000,2438,2438,3100.0,3566.2122597612115,74.4770520250313,44184.31891902583,0.0
1761058925,100,,Aggregated,19.600000,19.600000,3100,4000,4600,4900,6600,8400,12000,15000,39000,44000,44000,2455,2455,3100.0,3574.041115725033,74.4770520250313,44184.31891902583,0.0
1761058926,100,,Aggregated,16.600000,16.600000,3200,4100,4600,4900,6600,8400,12000,15000,39000,44000,44000,2491,2491,3200.0,3590.690080022829,74.4770520250313,44184.31891902583,0.0
1761058927,100,,Aggregated,16.600000,16.600000,3200,4100,4600,4900,6600,8400,12000,15000,39000,44000,44000,2491,2491,3200.0,3590.690080022829,74.4770520250313,44184.31891902583,0.0
1761058928,100,,Aggregated,14.900000,14.900000,3200,4100,4700,4900,6600,8400,12000,15000,39000,44000,44000,2500,2500,3200.0,3601.691374789901,74.4770520250313,44184.31891902583,0.0
1761058929,100,,Aggregated,17.600000,17.600000,3200,4100,4700,4900,6600,8400,12000,15000,39000,44000,44000,2502,2502,3200.0,3604.5322517856644,74.4770520250313,44184.31891902583,0.0
1761058930,100,,Aggregated,17.500000,17.500000,3200,4100,4700,5000,6600,8400,12000,15000,39000,44000,44000,2511,2511,3200.0,3615.3092534482857,74.4770520250313,44184.31891902583,0.0
1761058931,100,,Aggregated,16.900000,16.900000,3200,4100,4700,5000,6600,8400,12000,15000,39000,44000,44000,2514,2514,3200.0,3618.167354135122,74.4770520250313,44184.31891902583,0.0
1761058932,100,,Aggregated,16.900000,16.900000,3200,4100,4700,5000,6600,8400,12000,15000,39000,44000,44000,2514,2514,3200.0,3618.167354135122,74.4770520250313,44184.31891902583,0.0
1761058933,100,,Aggregated,16.900000,16.900000,3200,4100,4700,5000,6600,8400,12000,15000,39000,44000,44000,2514,2514,3200.0,3618.167354135122,74.4770520250313,44184.31891902583,0.0
1761058934,100,,Aggregated,16.900000,16.900000,3200,4100,4700,5000,6600,8400,12000,15000,39000,44000,44000,2514,2514,3200.0,3618.167354135122,74.4770520250313,44184.31891902583,0.0
1761058935,100,,Aggregated,16.900000,16.900000,3200,4100,4700,5000,6600,8400,12000,15000,39000,44000,44000,2514,2514,3200.0,3618.167354135122,74.4770520250313,44184.31891902583,0.0
1761058936,100,,Aggregated,8.300000,8.300000,3200,4200,4700,5000,6800,8600,12000,15000,39000,44000,44000,2531,2531,3200.0,3646.7154652002114,74.4770520250313,44184.31891902583,0.0
1761058937,100,,Aggregated,7.600000,7.600000,3200,4200,4700,5100,6800,9000,12000,15000,39000,44000,44000,2539,2539,3200.0,3663.6625607544756,74.4770520250313,44184.31891902583,0.0
1761058938,100,,Aggregated,5.900000,5.900000,3200,4100,4700,5000,6800,8900,12000,15000,39000,44000,44000,2566,2566,3200.0,3633.1011301292106,74.4770520250313,44184.31891902583,0.0
1761058939,100,,Aggregated,4.000000,4.000000,3200,4100,4700,5000,6800,9100,12000,15000,39000,44000,44000,2586,2586,3200.0,3626.333628595306,74.4770520250313,44184.31891902583,0.0
1761058940,100,,Aggregated,4.800000,4.800000,3200,4100,4700,5100,7000,9400,12000,15000,39000,44000,44000,2628,2628,3200.0,3641.132408024511,74.4770520250313,44184.31891902583,0.0
1761058941,100,,Aggregated,7.000000,7.000000,3100,4100,4700,5100,6900,9400,12000,15000,39000,44000,44000,2651,2651,3100.0,3611.6532038892915,74.4770520250313,44184.31891902583,0.0
1761058942,100,,Aggregated,7.900000,7.900000,3100,4100,4700,5100,7000,9500,12000,15000,129000,129000,129000,2658,2658,3100.0,3755.8100427060012,74.4770520250313,129474.98610499315,0.0
1761058943,100,,Aggregated,12.000000,12.000000,3100,4100,4700,5100,7000,9400,12000,15000,129000,129000,129000,2665,2665,3100.0,3752.356168068136,74.4770520250313,129474.98610499315,0.0
1761058944,100,,Aggregated,13.700000,13.700000,3100,4100,4700,5000,6900,9500,12000,15000,131000,131000,131000,2702,2702,3100.0,3872.2822145572204,74.4770520250313,131070.15771599254,0.0
1761058945,100,,Aggregated,14.500000,14.500000,3000,4000,4700,5000,6900,9400,12000,15000,131000,131000,131000,2748,2748,3000.0,3820.312364253486,74.4770520250313,131070.15771599254,0.0
